vn,ve,vd
-0.579999983,0.079999998,-0.059999999
-0.579999983,0.079999998,-0.059999999
-0.589999974,0.0,0.340000004
-0.589999974,0.0,0.340000004
-0.589999974,0.0,0.340000004
-0.589999974,0.0,0.340000004
-0.589999974,0.0,0.340000004
-0.589999974,0.0,0.340000004
-0.449999988,0.079999998,0.709999979
-0.449999988,0.079999998,0.709999979
-0.449999988,0.079999998,0.709999979
-0.449999988,0.079999998,0.709999979
-0.449999988,0.079999998,0.709999979
-0.449999988,0.079999998,0.709999979
-0.419999987,-0.059999999,0.769999981
-0.419999987,-0.059999999,0.769999981
-0.419999987,-0.059999999,0.769999981
-0.419999987,-0.059999999,0.769999981
-0.419999987,-0.059999999,0.769999981
-0.419999987,-0.059999999,0.769999981
-0.539999962,0.159999996,0.930000007
-0.539999962,0.159999996,0.930000007
-0.539999962,0.159999996,0.930000007
-0.539999962,0.159999996,0.930000007
-0.539999962,0.159999996,0.930000007
-0.539999962,0.159999996,0.930000007
-0.620000005,0.229999989,1.299999952
-0.620000005,0.229999989,1.299999952
-0.620000005,0.229999989,1.299999952
-0.620000005,0.229999989,1.299999952
-0.620000005,0.229999989,1.299999952
-0.620000005,0.229999989,1.299999952
-0.359999985,0.399999976,1.829999924
-0.359999985,0.399999976,1.829999924
-0.359999985,0.399999976,1.829999924
-0.359999985,0.399999976,1.829999924
-0.359999985,0.399999976,1.829999924
-0.359999985,0.399999976,1.829999924
-0.74000001,-0.189999998,1.610000014
-0.74000001,-0.189999998,1.610000014
-0.74000001,-0.189999998,1.610000014
-0.74000001,-0.189999998,1.610000014
-0.74000001,-0.189999998,1.610000014
-0.74000001,-0.189999998,1.610000014
-0.289999992,0.359999985,0.769999981
-0.289999992,0.359999985,0.769999981
-0.289999992,0.359999985,0.769999981
-0.289999992,0.359999985,0.769999981
-0.289999992,0.359999985,0.769999981
-0.289999992,0.359999985,0.769999981
-0.799999952,0.149999991,0.849999964
-0.799999952,0.149999991,0.849999964
-0.799999952,0.149999991,0.849999964
-0.799999952,0.149999991,0.849999964
-0.799999952,0.149999991,0.849999964
-0.799999952,0.149999991,0.849999964
-0.579999983,0.299999982,0.439999998
-0.579999983,0.299999982,0.439999998
-0.579999983,0.299999982,0.439999998
-0.579999983,0.299999982,0.439999998
-0.579999983,0.299999982,0.439999998
-0.579999983,0.299999982,0.439999998
-0.550000012,0.429999977,0.299999982
-0.550000012,0.429999977,0.299999982
-0.550000012,0.429999977,0.299999982
-0.550000012,0.429999977,0.299999982
-0.550000012,0.429999977,0.299999982
-0.550000012,0.429999977,0.299999982
-0.759999991,0.340000004,0.239999995
-0.759999991,0.340000004,0.239999995
-0.759999991,0.340000004,0.239999995
-0.759999991,0.340000004,0.239999995
-0.759999991,0.340000004,0.239999995
-0.759999991,0.340000004,0.239999995
-0.759999991,0.429999977,0.419999987
-0.759999991,0.429999977,0.419999987
-0.759999991,0.429999977,0.419999987
-0.759999991,0.429999977,0.419999987
-0.759999991,0.429999977,0.419999987
-0.759999991,0.429999977,0.419999987
-0.849999964,0.239999995,0.449999988
-0.849999964,0.239999995,0.449999988
-0.849999964,0.239999995,0.449999988
-0.849999964,0.239999995,0.449999988
-0.849999964,0.239999995,0.449999988
-0.849999964,0.239999995,0.449999988
-0.779999971,0.449999988,0.299999982
-0.779999971,0.449999988,0.299999982
-0.779999971,0.449999988,0.299999982
-0.779999971,0.449999988,0.299999982
-0.779999971,0.449999988,0.299999982
-0.779999971,0.449999988,0.299999982
-0.919999957,0.370000005,0.439999998
-0.919999957,0.370000005,0.439999998
-0.919999957,0.370000005,0.439999998
-0.919999957,0.370000005,0.439999998
-0.919999957,0.370000005,0.439999998
-0.919999957,0.370000005,0.439999998
-0.560000002,0.229999989,0.25
-0.560000002,0.229999989,0.25
-0.560000002,0.229999989,0.25
-0.560000002,0.229999989,0.25
-0.560000002,0.229999989,0.25
-0.560000002,0.229999989,0.25
-0.899999976,0.669999957,0.589999974
-0.899999976,0.669999957,0.589999974
-0.899999976,0.669999957,0.589999974
-0.899999976,0.669999957,0.589999974
-0.899999976,0.669999957,0.589999974
-0.899999976,0.669999957,0.589999974
-0.5,0.170000002,0.629999995
-0.5,0.170000002,0.629999995
-0.5,0.170000002,0.629999995
-0.5,0.170000002,0.629999995
-0.5,0.170000002,0.629999995
-0.5,0.170000002,0.629999995
-1.0,0.469999999,0.539999962
-1.0,0.469999999,0.539999962
-1.0,0.469999999,0.539999962
-1.0,0.469999999,0.539999962
-1.0,0.469999999,0.539999962
-1.0,0.469999999,0.539999962
-0.75,0.610000014,0.48999998
-0.75,0.610000014,0.48999998
-0.75,0.610000014,0.48999998
-0.75,0.610000014,0.48999998
-0.75,0.610000014,0.48999998
-0.75,0.610000014,0.48999998
-1.009999991,0.429999977,0.389999986
-1.009999991,0.429999977,0.389999986
-1.009999991,0.429999977,0.389999986
-1.009999991,0.429999977,0.389999986
-1.009999991,0.429999977,0.389999986
-1.009999991,0.429999977,0.389999986
-0.810000002,0.599999964,0.429999977
-0.810000002,0.599999964,0.429999977
-0.810000002,0.599999964,0.429999977
-0.810000002,0.599999964,0.429999977
-0.810000002,0.599999964,0.429999977
-0.810000002,0.599999964,0.429999977
-1.189999938,0.459999979,0.529999971
-1.189999938,0.459999979,0.529999971
-1.189999938,0.459999979,0.529999971
-1.189999938,0.459999979,0.529999971
-1.189999938,0.459999979,0.529999971
-1.189999938,0.459999979,0.529999971
-1.220000029,0.219999999,0.379999995
-1.220000029,0.219999999,0.379999995
-1.220000029,0.219999999,0.379999995
-1.220000029,0.219999999,0.379999995
-1.220000029,0.219999999,0.379999995
-1.220000029,0.219999999,0.379999995
-1.25,0.099999994,0.219999999
-1.25,0.099999994,0.219999999
-1.25,0.099999994,0.219999999
-1.25,0.099999994,0.219999999
-1.25,0.099999994,0.219999999
-1.25,0.099999994,0.219999999
-1.049999952,0.189999998,0.189999998
-1.049999952,0.189999998,0.189999998
-1.049999952,0.189999998,0.189999998
-1.049999952,0.189999998,0.189999998
-1.049999952,0.189999998,0.189999998
-1.049999952,0.189999998,0.189999998
-0.859999955,0.25,-0.01
-0.859999955,0.25,-0.01
-0.859999955,0.25,-0.01
-0.859999955,0.25,-0.01
-0.859999955,0.25,-0.01
-0.859999955,0.25,-0.01
-1.149999976,0.349999994,0.099999994
-1.149999976,0.349999994,0.099999994
-1.149999976,0.349999994,0.099999994
-1.149999976,0.349999994,0.099999994
-1.149999976,0.349999994,0.099999994
-1.149999976,0.349999994,0.099999994
-1.289999962,0.229999989,0.119999997
-1.289999962,0.229999989,0.119999997
-1.289999962,0.229999989,0.119999997
-1.289999962,0.229999989,0.119999997
-1.289999962,0.229999989,0.119999997
-1.289999962,0.229999989,0.119999997
-1.169999957,0.409999996,0.109999999
-1.169999957,0.409999996,0.109999999
-1.169999957,0.409999996,0.109999999
-1.169999957,0.409999996,0.109999999
-1.169999957,0.409999996,0.109999999
-1.169999957,0.409999996,0.109999999
-1.059999943,0.170000002,-0.25
-1.059999943,0.170000002,-0.25
-1.059999943,0.170000002,-0.25
-1.059999943,0.170000002,-0.25
-1.059999943,0.170000002,-0.25
-1.059999943,0.170000002,-0.25
-1.329999924,0.439999998,-0.089999996
-1.329999924,0.439999998,-0.089999996
-1.329999924,0.439999998,-0.089999996
-1.329999924,0.439999998,-0.089999996
-1.329999924,0.439999998,-0.089999996
-1.329999924,0.439999998,-0.089999996
-1.189999938,0.439999998,-0.109999999
-1.189999938,0.439999998,-0.109999999
-1.189999938,0.439999998,-0.109999999
-1.189999938,0.439999998,-0.109999999
-1.189999938,0.439999998,-0.109999999
-1.189999938,0.439999998,-0.109999999
-1.110000014,0.299999982,-0.099999994
-1.110000014,0.299999982,-0.099999994
-1.110000014,0.299999982,-0.099999994
-1.110000014,0.299999982,-0.099999994
-1.110000014,0.299999982,-0.099999994
-1.110000014,0.299999982,-0.099999994
-1.209999919,0.199999988,-0.170000002
-1.209999919,0.199999988,-0.170000002
-1.209999919,0.199999988,-0.170000002
-1.209999919,0.199999988,-0.170000002
-1.209999919,0.199999988,-0.170000002
-1.209999919,0.199999988,-0.170000002
-1.220000029,0.159999996,-0.329999983
-1.220000029,0.159999996,-0.329999983
-1.220000029,0.159999996,-0.329999983
-1.220000029,0.159999996,-0.329999983
-1.220000029,0.159999996,-0.329999983
-1.220000029,0.159999996,-0.329999983
-1.230000019,0.119999997,-0.229999989
-1.230000019,0.119999997,-0.229999989
-1.230000019,0.119999997,-0.229999989
-1.230000019,0.119999997,-0.229999989
-1.230000019,0.119999997,-0.229999989
-1.230000019,0.119999997,-0.229999989
-1.409999967,0.189999998,-0.199999988
-1.409999967,0.189999998,-0.199999988
-1.409999967,0.189999998,-0.199999988
-1.409999967,0.189999998,-0.199999988
-1.409999967,0.189999998,-0.199999988
-1.409999967,0.189999998,-0.199999988
-1.379999995,0.48999998,0.01
-1.379999995,0.48999998,0.01
-1.379999995,0.48999998,0.01
-1.379999995,0.48999998,0.01
-1.379999995,0.48999998,0.01
-1.379999995,0.48999998,0.01
-1.419999957,0.5,-0.079999998
-1.419999957,0.5,-0.079999998
-1.419999957,0.5,-0.079999998
-1.419999957,0.5,-0.079999998
-1.419999957,0.5,-0.079999998
-1.419999957,0.5,-0.079999998
-1.189999938,0.299999982,-0.189999998
-1.189999938,0.299999982,-0.189999998
-1.189999938,0.299999982,-0.189999998
-1.189999938,0.299999982,-0.189999998
-1.189999938,0.299999982,-0.189999998
-1.189999938,0.299999982,-0.189999998
-1.269999981,0.269999981,-0.199999988
-1.269999981,0.269999981,-0.199999988
-1.269999981,0.269999981,-0.199999988
-1.269999981,0.269999981,-0.199999988
-1.269999981,0.269999981,-0.199999988
-1.269999981,0.269999981,-0.199999988
-1.379999995,0.529999971,0.0
-1.379999995,0.529999971,0.0
-1.379999995,0.529999971,0.0
-1.379999995,0.529999971,0.0
-1.379999995,0.529999971,0.0
-1.379999995,0.529999971,0.0
-1.049999952,0.170000002,0.119999997
-1.049999952,0.170000002,0.119999997
-1.049999952,0.170000002,0.119999997
-1.049999952,0.170000002,0.119999997
-1.049999952,0.170000002,0.119999997
-1.049999952,0.170000002,0.119999997
-1.039999962,0.029999999,0.589999974
-1.039999962,0.029999999,0.589999974
-1.039999962,0.029999999,0.589999974
-1.039999962,0.029999999,0.589999974
-1.039999962,0.029999999,0.589999974
-1.039999962,0.029999999,0.589999974
-0.909999967,0.349999994,0.849999964
-0.909999967,0.349999994,0.849999964
-0.909999967,0.349999994,0.849999964
-0.909999967,0.349999994,0.849999964
-0.909999967,0.349999994,0.849999964
-0.909999967,0.349999994,0.849999964
-1.029999971,0.229999989,0.799999952
-1.029999971,0.229999989,0.799999952
-1.029999971,0.229999989,0.799999952
-1.029999971,0.229999989,0.799999952
-1.029999971,0.229999989,0.799999952
-1.029999971,0.229999989,0.799999952
-0.74000001,0.129999995,0.319999993
-0.74000001,0.129999995,0.319999993
-0.74000001,0.129999995,0.319999993
-0.74000001,0.129999995,0.319999993
-0.74000001,0.129999995,0.319999993
-0.74000001,0.129999995,0.319999993
-0.859999955,-0.089999996,0.079999998
-0.859999955,-0.089999996,0.079999998
-0.859999955,-0.089999996,0.079999998
-0.859999955,-0.089999996,0.079999998
-0.859999955,-0.089999996,0.079999998
-0.859999955,-0.089999996,0.079999998
-1.069999933,-0.170000002,0.259999991
-1.069999933,-0.170000002,0.259999991
-1.069999933,-0.170000002,0.259999991
-1.069999933,-0.170000002,0.259999991
-1.069999933,-0.170000002,0.259999991
-1.069999933,-0.170000002,0.259999991
-0.419999987,0.209999993,0.119999997
-0.419999987,0.209999993,0.119999997
-0.419999987,0.209999993,0.119999997
-0.419999987,0.209999993,0.119999997
-0.419999987,0.209999993,0.119999997
-0.419999987,0.209999993,0.119999997
-0.610000014,0.509999991,-0.02
-0.610000014,0.509999991,-0.02
-0.610000014,0.509999991,-0.02
-0.610000014,0.509999991,-0.02
-0.610000014,0.509999991,-0.02
-0.610000014,0.509999991,-0.02
-0.529999971,0.239999995,-0.189999998
-0.529999971,0.239999995,-0.189999998
-0.529999971,0.239999995,-0.189999998
-0.529999971,0.239999995,-0.189999998
-0.529999971,0.239999995,-0.189999998
-0.529999971,0.239999995,-0.189999998
-0.659999967,0.289999992,-0.329999983
-0.659999967,0.289999992,-0.329999983
-0.659999967,0.289999992,-0.329999983
-0.659999967,0.289999992,-0.329999983
-0.659999967,0.289999992,-0.329999983
-0.659999967,0.289999992,-0.329999983
-0.859999955,0.280000001,-0.550000012
-0.859999955,0.280000001,-0.550000012
-0.859999955,0.280000001,-0.550000012
-0.859999955,0.280000001,-0.550000012
-0.859999955,0.280000001,-0.550000012
-0.859999955,0.280000001,-0.550000012
-0.819999993,0.259999991,-0.349999994
-0.819999993,0.259999991,-0.349999994
-0.819999993,0.259999991,-0.349999994
-0.819999993,0.259999991,-0.349999994
-0.819999993,0.259999991,-0.349999994
-0.819999993,0.259999991,-0.349999994
-0.48999998,0.299999982,-0.01
-0.48999998,0.299999982,-0.01
-0.48999998,0.299999982,-0.01
-0.48999998,0.299999982,-0.01
-0.48999998,0.299999982,-0.01
-0.48999998,0.299999982,-0.01
-0.459999979,0.199999988,0.289999992
-0.459999979,0.199999988,0.289999992
-0.459999979,0.199999988,0.289999992
-0.459999979,0.199999988,0.289999992
-0.459999979,0.199999988,0.289999992
-0.459999979,0.199999988,0.289999992
-0.699999988,0.259999991,0.25
-0.699999988,0.259999991,0.25
-0.699999988,0.259999991,0.25
-0.699999988,0.259999991,0.25
-0.699999988,0.259999991,0.25
-0.699999988,0.259999991,0.25
-1.120000005,0.089999996,0.409999996
-1.120000005,0.089999996,0.409999996
-1.120000005,0.089999996,0.409999996
-1.120000005,0.089999996,0.409999996
-1.120000005,0.089999996,0.409999996
-1.120000005,0.089999996,0.409999996
-0.07,0.72999996,0.099999994
-0.07,0.72999996,0.099999994
-0.07,0.72999996,0.099999994
-0.07,0.72999996,0.099999994
-0.07,0.72999996,0.099999994
-0.07,0.72999996,0.099999994
-0.629999995,0.359999985,0.179999992
-0.629999995,0.359999985,0.179999992
-0.629999995,0.359999985,0.179999992
-0.629999995,0.359999985,0.179999992
-0.629999995,0.359999985,0.179999992
-0.629999995,0.359999985,0.179999992
-0.629999995,0.359999985,-0.310000002
-0.629999995,0.359999985,-0.310000002
-0.629999995,0.359999985,-0.310000002
-0.629999995,0.359999985,-0.310000002
-0.629999995,0.359999985,-0.310000002
-0.629999995,0.359999985,-0.310000002
-0.620000005,0.089999996,-0.539999962
-0.620000005,0.089999996,-0.539999962
-0.620000005,0.089999996,-0.539999962
-0.620000005,0.089999996,-0.539999962
-0.620000005,0.089999996,-0.539999962
-0.620000005,0.089999996,-0.539999962
-0.429999977,0.159999996,-0.429999977
-0.429999977,0.159999996,-0.429999977
-0.429999977,0.159999996,-0.429999977
-0.429999977,0.159999996,-0.429999977
-0.429999977,0.159999996,-0.429999977
-0.429999977,0.159999996,-0.429999977
-0.829999983,0.129999995,-0.02
-0.829999983,0.129999995,-0.02
-0.829999983,0.129999995,-0.02
-0.829999983,0.129999995,-0.02
-0.829999983,0.129999995,-0.02
-0.829999983,0.129999995,-0.02
-0.140000001,0.059999999,0.149999991
-0.140000001,0.059999999,0.149999991
-0.140000001,0.059999999,0.149999991
-0.140000001,0.059999999,0.149999991
-0.140000001,0.059999999,0.149999991
-0.140000001,0.059999999,0.149999991
-0.029999999,0.229999989,0.399999976
-0.029999999,0.229999989,0.399999976
-0.029999999,0.229999989,0.399999976
-0.029999999,0.229999989,0.399999976
-0.029999999,0.229999989,0.399999976
-0.029999999,0.229999989,0.399999976
-0.439999998,0.149999991,0.610000014
-0.439999998,0.149999991,0.610000014
-0.439999998,0.149999991,0.610000014
-0.439999998,0.149999991,0.610000014
-0.439999998,0.149999991,0.610000014
-0.439999998,0.149999991,0.610000014
-0.680000007,-0.25,0.610000014
-0.680000007,-0.25,0.610000014
-0.680000007,-0.25,0.610000014
-0.680000007,-0.25,0.610000014
-0.680000007,-0.25,0.610000014
-0.680000007,-0.25,0.610000014
-0.779999971,-0.239999995,0.599999964
-0.779999971,-0.239999995,0.599999964
-0.779999971,-0.239999995,0.599999964
-0.779999971,-0.239999995,0.599999964
-0.779999971,-0.239999995,0.599999964
-0.779999971,-0.239999995,0.599999964
-0.429999977,0.239999995,0.269999981
-0.429999977,0.239999995,0.269999981
-0.429999977,0.239999995,0.269999981
-0.429999977,0.239999995,0.269999981
-0.429999977,0.239999995,0.269999981
-0.429999977,0.239999995,0.269999981
-0.399999976,-0.25,-0.079999998
-0.399999976,-0.25,-0.079999998
-0.399999976,-0.25,-0.079999998
-0.399999976,-0.25,-0.079999998
-0.399999976,-0.25,-0.079999998
-0.399999976,-0.25,-0.079999998
-0.649999976,-0.039999999,-0.310000002
-0.649999976,-0.039999999,-0.310000002
-0.649999976,-0.039999999,-0.310000002
-0.649999976,-0.039999999,-0.310000002
-0.649999976,-0.039999999,-0.310000002
-0.649999976,-0.039999999,-0.310000002
-0.959999979,-0.310000002,-0.550000012
-0.959999979,-0.310000002,-0.550000012
-0.959999979,-0.310000002,-0.550000012
-0.959999979,-0.310000002,-0.550000012
-0.959999979,-0.310000002,-0.550000012
-0.959999979,-0.310000002,-0.550000012
-0.789999962,0.089999996,-0.699999988
-0.789999962,0.089999996,-0.699999988
-0.789999962,0.089999996,-0.699999988
-0.789999962,0.089999996,-0.699999988
-0.789999962,0.089999996,-0.699999988
-0.789999962,0.089999996,-0.699999988
-1.159999967,0.140000001,-0.649999976
-1.159999967,0.140000001,-0.649999976
-1.159999967,0.140000001,-0.649999976
-1.159999967,0.140000001,-0.649999976
-1.159999967,0.140000001,-0.649999976
-1.159999967,0.140000001,-0.649999976
-1.049999952,0.560000002,-0.779999971
-1.049999952,0.560000002,-0.779999971
-1.049999952,0.560000002,-0.779999971
-1.049999952,0.560000002,-0.779999971
-1.049999952,0.560000002,-0.779999971
-1.049999952,0.560000002,-0.779999971
-0.319999993,0.140000001,-0.789999962
-0.319999993,0.140000001,-0.789999962
-0.319999993,0.140000001,-0.789999962
-0.319999993,0.140000001,-0.789999962
-0.319999993,0.140000001,-0.789999962
-0.319999993,0.140000001,-0.789999962
-0.589999974,-0.849999964,-0.579999983
-0.589999974,-0.849999964,-0.579999983
-0.589999974,-0.849999964,-0.579999983
-0.589999974,-0.849999964,-0.579999983
-0.589999974,-0.849999964,-0.579999983
-0.589999974,-0.849999964,-0.579999983
-0.98999995,-0.870000005,-0.389999986
-0.98999995,-0.870000005,-0.389999986
-0.98999995,-0.870000005,-0.389999986
-0.98999995,-0.870000005,-0.389999986
-0.98999995,-0.870000005,-0.389999986
-0.98999995,-0.870000005,-0.389999986
-0.789999962,0.039999999,-0.229999989
-0.789999962,0.039999999,-0.229999989
-0.789999962,0.039999999,-0.229999989
-0.789999962,0.039999999,-0.229999989
-0.789999962,0.039999999,-0.229999989
-0.789999962,0.039999999,-0.229999989
-0.669999957,0.529999971,-0.25
-0.669999957,0.529999971,-0.25
-0.669999957,0.529999971,-0.25
-0.669999957,0.529999971,-0.25
-0.669999957,0.529999971,-0.25
-0.669999957,0.529999971,-0.25
-0.799999952,0.409999996,-0.029999999
-0.799999952,0.409999996,-0.029999999
-0.799999952,0.409999996,-0.029999999
-0.799999952,0.409999996,-0.029999999
-0.799999952,0.409999996,-0.029999999
-0.799999952,0.409999996,-0.029999999
-0.849999964,0.179999992,0.219999999
-0.849999964,0.179999992,0.219999999
-0.849999964,0.179999992,0.219999999
-0.849999964,0.179999992,0.219999999
-0.849999964,0.179999992,0.219999999
-0.849999964,0.179999992,0.219999999
-0.610000014,-0.07,0.129999995
-0.610000014,-0.07,0.129999995
-0.610000014,-0.07,0.129999995
-0.610000014,-0.07,0.129999995
-0.610000014,-0.07,0.129999995
-0.610000014,-0.07,0.129999995
-0.709999979,0.269999981,-0.229999989
-0.709999979,0.269999981,-0.229999989
-0.709999979,0.269999981,-0.229999989
-0.709999979,0.269999981,-0.229999989
-0.709999979,0.269999981,-0.229999989
-0.709999979,0.269999981,-0.229999989
-0.839999974,0.519999981,-0.379999995
-0.839999974,0.519999981,-0.379999995
-0.839999974,0.519999981,-0.379999995
-0.839999974,0.519999981,-0.379999995
-0.839999974,0.519999981,-0.379999995
-0.839999974,0.519999981,-0.379999995
-0.779999971,0.409999996,-0.329999983
-0.779999971,0.409999996,-0.329999983
-0.779999971,0.409999996,-0.329999983
-0.779999971,0.409999996,-0.329999983
-0.779999971,0.409999996,-0.329999983
-0.779999971,0.409999996,-0.329999983
-1.0,0.289999992,-0.269999981
-1.0,0.289999992,-0.269999981
-1.0,0.289999992,-0.269999981
-1.0,0.289999992,-0.269999981
-1.0,0.289999992,-0.269999981
-1.0,0.289999992,-0.269999981
-1.269999981,0.159999996,-0.07
-1.269999981,0.159999996,-0.07
-1.269999981,0.159999996,-0.07
-1.269999981,0.159999996,-0.07
-1.269999981,0.159999996,-0.07
-1.269999981,0.159999996,-0.07
-1.25,0.259999991,0.099999994
-1.25,0.259999991,0.099999994
-1.25,0.259999991,0.099999994
-1.25,0.259999991,0.099999994
-1.25,0.259999991,0.099999994
-1.25,0.259999991,0.099999994
-1.069999933,0.389999986,0.179999992
-1.069999933,0.389999986,0.179999992
-1.069999933,0.389999986,0.179999992
-1.069999933,0.389999986,0.179999992
-1.069999933,0.389999986,0.179999992
-1.069999933,0.389999986,0.179999992
-0.799999952,0.359999985,0.0
-0.799999952,0.359999985,0.0
-0.799999952,0.359999985,0.0
-0.799999952,0.359999985,0.0
-0.799999952,0.359999985,0.0
-0.799999952,0.359999985,0.0
-1.009999991,0.199999988,0.02
-1.009999991,0.199999988,0.02
-1.009999991,0.199999988,0.02
-1.009999991,0.199999988,0.02
-1.009999991,0.199999988,0.02
-1.009999991,0.199999988,0.02
-1.299999952,-0.119999997,-0.140000001
-1.299999952,-0.119999997,-0.140000001
-1.299999952,-0.119999997,-0.140000001
-1.299999952,-0.119999997,-0.140000001
-1.299999952,-0.119999997,-0.140000001
-1.299999952,-0.119999997,-0.140000001
-1.179999948,0.029999999,-0.429999977
-1.179999948,0.029999999,-0.429999977
-1.179999948,0.029999999,-0.429999977
-1.179999948,0.029999999,-0.429999977
-1.179999948,0.029999999,-0.429999977
-1.179999948,0.029999999,-0.429999977
-1.230000019,0.049999997,-0.25
-1.230000019,0.049999997,-0.25
-1.230000019,0.049999997,-0.25
-1.230000019,0.049999997,-0.25
-1.230000019,0.049999997,-0.25
-1.230000019,0.049999997,-0.25
-1.269999981,0.189999998,-0.289999992
-1.269999981,0.189999998,-0.289999992
-1.269999981,0.189999998,-0.289999992
-1.269999981,0.189999998,-0.289999992
-1.269999981,0.189999998,-0.289999992
-1.269999981,0.189999998,-0.289999992
-0.759999991,0.079999998,-0.349999994
-0.759999991,0.079999998,-0.349999994
-0.759999991,0.079999998,-0.349999994
-0.759999991,0.079999998,-0.349999994
-0.759999991,0.079999998,-0.349999994
-0.759999991,0.079999998,-0.349999994
-0.639999986,0.269999981,-0.349999994
-0.639999986,0.269999981,-0.349999994
-0.639999986,0.269999981,-0.349999994
-0.639999986,0.269999981,-0.349999994
-0.639999986,0.269999981,-0.349999994
-0.639999986,0.269999981,-0.349999994
-0.709999979,0.299999982,-0.299999982
-0.709999979,0.299999982,-0.299999982
-0.709999979,0.299999982,-0.299999982
-0.709999979,0.299999982,-0.299999982
-0.709999979,0.299999982,-0.299999982
-0.709999979,0.299999982,-0.299999982
-0.919999957,0.259999991,-0.329999983
-0.919999957,0.259999991,-0.329999983
-0.919999957,0.259999991,-0.329999983
-0.919999957,0.259999991,-0.329999983
-0.919999957,0.259999991,-0.329999983
-0.919999957,0.259999991,-0.329999983
-0.769999981,0.310000002,-0.079999998
-0.769999981,0.310000002,-0.079999998
-0.769999981,0.310000002,-0.079999998
-0.769999981,0.310000002,-0.079999998
-0.769999981,0.310000002,-0.079999998
-0.769999981,0.310000002,-0.079999998
-0.779999971,0.129999995,0.07
-0.779999971,0.129999995,0.07
-0.779999971,0.129999995,0.07
-0.779999971,0.129999995,0.07
-0.779999971,0.129999995,0.07
-0.779999971,0.129999995,0.07
-0.719999969,0.079999998,0.449999988
-0.719999969,0.079999998,0.449999988
-0.719999969,0.079999998,0.449999988
-0.719999969,0.079999998,0.449999988
-0.719999969,0.079999998,0.449999988
-0.719999969,0.079999998,0.449999988
-1.049999952,0.269999981,0.560000002
-1.049999952,0.269999981,0.560000002
-1.049999952,0.269999981,0.560000002
-1.049999952,0.269999981,0.560000002
-1.049999952,0.269999981,0.560000002
-1.049999952,0.269999981,0.560000002
-0.97999996,-0.02,0.5
-0.97999996,-0.02,0.5
-0.97999996,-0.02,0.5
-0.97999996,-0.02,0.5
-0.97999996,-0.02,0.5
-0.97999996,-0.02,0.5
-0.789999962,0.289999992,0.529999971
-0.789999962,0.289999992,0.529999971
-0.789999962,0.289999992,0.529999971
-0.789999962,0.289999992,0.529999971
-0.789999962,0.289999992,0.529999971
-0.789999962,0.289999992,0.529999971
-1.069999933,-0.02,0.289999992
-1.069999933,-0.02,0.289999992
-1.069999933,-0.02,0.289999992
-1.069999933,-0.02,0.289999992
-1.069999933,-0.02,0.289999992
-1.069999933,-0.02,0.289999992
-0.789999962,-0.170000002,0.140000001
-0.789999962,-0.170000002,0.140000001
-0.789999962,-0.170000002,0.140000001
-0.789999962,-0.170000002,0.140000001
-0.789999962,-0.170000002,0.140000001
-0.789999962,-0.170000002,0.140000001
-1.159999967,0.189999998,-0.02
-1.159999967,0.189999998,-0.02
-1.159999967,0.189999998,-0.02
-1.159999967,0.189999998,-0.02
-1.159999967,0.189999998,-0.02
-1.159999967,0.189999998,-0.02
-1.0,-0.079999998,0.02
-1.0,-0.079999998,0.02
-1.0,-0.079999998,0.02
-1.0,-0.079999998,0.02
-1.0,-0.079999998,0.02
-1.0,-0.079999998,0.02
-1.179999948,-0.119999997,0.359999985
-1.179999948,-0.119999997,0.359999985
-1.179999948,-0.119999997,0.359999985
-1.179999948,-0.119999997,0.359999985
-1.179999948,-0.119999997,0.359999985
-1.179999948,-0.119999997,0.359999985
-0.919999957,-0.189999998,0.159999996
-0.919999957,-0.189999998,0.159999996
-0.919999957,-0.189999998,0.159999996
-0.919999957,-0.189999998,0.159999996
-0.919999957,-0.189999998,0.159999996
-0.919999957,-0.189999998,0.159999996
-1.009999991,-0.029999999,-0.089999996
-1.009999991,-0.029999999,-0.089999996
-1.009999991,-0.029999999,-0.089999996
-1.009999991,-0.029999999,-0.089999996
-1.009999991,-0.029999999,-0.089999996
-1.009999991,-0.029999999,-0.089999996
-1.100000024,-0.159999996,-0.199999988
-1.100000024,-0.159999996,-0.199999988
-1.100000024,-0.159999996,-0.199999988
-1.100000024,-0.159999996,-0.199999988
-1.100000024,-0.159999996,-0.199999988
-1.100000024,-0.159999996,-0.199999988
-0.919999957,-0.089999996,-0.199999988
-0.919999957,-0.089999996,-0.199999988
-0.919999957,-0.089999996,-0.199999988
-0.919999957,-0.089999996,-0.199999988
-0.919999957,-0.089999996,-0.199999988
-0.919999957,-0.089999996,-0.199999988
-1.169999957,-0.25,-0.059999999
-1.169999957,-0.25,-0.059999999
-1.169999957,-0.25,-0.059999999
-1.169999957,-0.25,-0.059999999
-1.169999957,-0.25,-0.059999999
-1.169999957,-0.25,-0.059999999
-1.069999933,-0.259999991,-0.07
-1.069999933,-0.259999991,-0.07
-1.069999933,-0.259999991,-0.07
-1.069999933,-0.259999991,-0.07
-1.069999933,-0.259999991,-0.07
-1.069999933,-0.259999991,-0.07
-1.25,-0.349999994,0.109999999
-1.25,-0.349999994,0.109999999
-1.25,-0.349999994,0.109999999
-1.25,-0.349999994,0.109999999
-1.25,-0.349999994,0.109999999
-1.25,-0.349999994,0.109999999
